lat_deg,lon_deg
2.95632217,31.24185144
0.94927162,33.37026266
2.94266043,31.19796329
2.93776058,31.19315936
0.126713333,30.37433
2.90121719,31.13626141
2.80600187,31.30170809
0.308046667,30.66599167
2.769216,31.34733004
2.79536279,31.33636639
2.79785098,31.33727124
-0.176643333,30.41685667
0.158612,30.49055167
2.79803147,31.33701017
2.80171337,31.33158183
0.01901,30.34357167
2.97971854,31.33027832
2.9923265,31.31960909
0.71183227,33.23617008
3.00164869,31.3129115
2.99139632,31.35607679
0.97415829,33.3086298
3.00081698,31.28415565
2.95440426,31.38968289
2.96288414,31.39388038
2.96598943,31.38381931
2.96921036,31.3848131
2.939374,31.3897045
2.93682069,31.36900194
2.95572783,31.37951657
2.9593325,31.38318132
0.18553,30.452175
-0.048131667,30.38141
3.04653715,31.27774209
2.98741179,31.28195479
0.391736667,30.71886833
3.02488181,31.29073842
3.07377861,31.25804344
2.98390126,31.36335605
2.97506363,31.39862128
2.97614608,31.39672172
0.331306748,30.68841155
0.641495,33.342485
2.97641465,31.39485031
-0.088113333,30.37811167
0.20050513,30.37053752
2.97956661,31.38581449
2.97560359,31.38447098
0.185151667,30.53501
0.72497943,33.37646368
0.94473274,33.37123267
3.03170907,31.20715469
0.07059,30.41572
0.346327322,30.77954684
3.49815196,31.32855561
0.3481,30.54918833
-0.0714077,30.30716206
0.339238333,30.79710333
3.01581253,31.20193689
0.68190043,33.31979501
3.02863744,31.165838
0.183996667,30.51835333
-0.103911667,30.287645
3.00623161,31.25443692
0.123798333,30.46753833
3.00874067,31.21805795
2.97887959,31.23912641
0.392315,30.72560667
-0.022513333,30.33367167
0.71249313,33.3276315
3.00087882,31.24917446
0.6744407,33.32853126
2.96225323,31.25830201
3.06517734,31.22426206
3.06967493,31.22627857
3.04005651,31.25171128
0.626443333,33.385515
0.362938333,30.75389667
3.05298821,31.19748588
3.0585833,31.43708309
3.07373658,31.4040091
0.298073333,30.49300333
3.07793289,31.41011126
0.044861667,30.38498667
0.044806667,30.41007167
-0.10147375,30.33320574
0.180613333,30.41901833
3.05228379,31.40906961
0.209225,30.540885
3.0449717,31.42413954
0.164691667,30.51065167
3.05396477,31.42051904
3.05779814,31.41975776
-0.117535,30.35374167
3.04781532,31.42065396
0.168895,30.38285
0.71713,33.39860167
0.80483,33.28584167
-0.006753333,30.36498333
3.09126544,31.44818208
0.263703333,30.45184333
3.07135793,31.44662757
0.02279107,30.33403258
-0.088171667,30.34050833
3.08422908,31.39934245
3.09359993,31.40050692
3.12022562,31.39562673
3.10859906,31.43382528
0.267478333,30.53872167
3.10996675,31.45355279
3.11737824,31.40240538
0.759375,33.327155
0.174881667,30.54850333
3.10061834,31.41890295
3.1055402,31.43241734
3.10505239,31.43278692
0.343711667,30.61017
0.288006667,30.41561333
0.106226667,30.32790167
3.0300909,31.38475972
3.03118836,31.36291671
2.99989423,31.40895711
0.010853333,30.334555
3.00560628,31.40042106
0.708258333,33.35866833
0.377405,30.67025833
3.0504973,31.36973336
0.242296667,30.63854833
0.149088333,30.40066167
3.01930039,31.38365124
0.89034899,33.34264775
3.03008192,31.38480471
-0.104451667,30.36942833
3.00777593,31.3815723
-0.092103333,30.32032333
-0.11877,30.30969
