lat_deg,lon_deg
0.39582,30.72799667
3.43824454,30.98525447
3.38962052,30.99858122
0.090508333,30.40067667
3.50154526,30.94468437
3.35440944,30.9405004
0.265428333,30.57882333
-0.036582167,30.36427357
3.3794487,30.95102768
3.37935636,30.95011922
0.383185,30.44567
0.293171667,30.56617833
0.162963333,30.51130667
3.41432236,30.95605535
3.41555758,30.95445128
3.41404651,30.96237176
3.42395567,30.96233284
3.4168755,30.96618051
-0.084482283,30.25826309
3.41259356,30.95938785
3.40294957,30.96934968
-0.09616,30.28740667
3.40715715,30.96241326
0.14443,30.42777833
0.234915,30.53366167
3.54190335,30.91975242
0.295031667,30.618515
3.51810331,30.9260048
3.51212764,30.92621595
3.52286169,30.93536096
3.51136237,30.93987613
3.49383945,30.97242295
3.52220161,30.93532643
3.52115921,30.93412302
3.52625976,30.93474161
3.60272426,30.96047811
3.5208262,30.96756886
3.58419814,30.97235239
3.51777245,30.9644442
3.57438202,30.96951246
-0.173658333,30.422825
3.49372961,30.87807571
3.48497284,30.87175241
3.48504757,30.8688282
3.50052694,30.889451
3.50164576,30.88845879
3.51002542,30.89992073
3.50926511,30.89553167
3.51087445,30.91968645
3.53331358,30.90337764
3.54109126,30.88466283
3.58911873,31.01849632
3.59181261,31.01826554
3.39904206,31.07397629
3.4045634,31.07235479
3.39681959,31.07488944
3.40306488,31.06457501
3.35484515,31.03766199
3.37674808,31.02626398
3.39538744,31.03733769
3.39997191,31.03749937
3.41465099,31.04407368
3.41053069,31.06321948
3.38798653,31.03497738
3.36556412,31.00882377
3.38234928,31.0195949
3.40810084,31.01139099
3.47927279,31.07943908
3.49032345,31.07574537
3.50489001,30.97753696
3.46259179,31.08452967
3.47400202,31.06651948
3.49803968,31.00415839
3.50013318,30.99800836
3.55975526,31.05395133
3.56048137,31.05952908
3.56087247,31.08213354
3.5778997,31.06561187
3.55786642,31.05010381
3.48454157,31.01734177
3.47709052,31.01696145
3.49912681,31.04794975
3.54464101,31.04281568
3.540554,31.03423066
3.54187174,31.04163369
3.53801028,31.03706156
3.48754194,31.05548712
3.53306833,31.03887165
3.60286241,31.06480338
3.54653961,31.0555538
3.50250088,31.05733695
3.52021912,30.99189185
3.52089781,31.00473974
3.52432379,31.01281285
3.43518595,30.98402827
3.4363723,30.97642311
3.43574871,30.98933547
3.44268958,30.99221807
3.4344541,30.99282013
3.44781489,30.99593226
3.45175147,30.99760654
3.44922309,30.99059383
3.43992271,30.94561834
3.4853795,30.99048149
3.4537272,30.97432604
3.40820885,30.94682854
3.37446543,30.96744782
3.43048707,30.97249475
3.18519839,30.93327214
3.18609725,30.94866036
3.18256787,30.95153668
3.17741378,30.94219236
3.16558308,30.91726498
3.19241841,30.90912495
3.18445956,30.92557417
3.16964775,30.89758606
3.17291927,30.89252461
3.17577867,30.88052934
3.16852979,30.89025794
3.17028909,30.91063565
3.18306174,30.90950363
2.40635,31.64822452
3.1552352,30.88807224
3.15865233,30.88791244
3.14134356,30.90355211
3.50592764,31.41047638
3.14581168,30.89553838
3.14137438,30.90538686
3.28791617,30.94267125
3.2603966,30.94795377
3.28778965,30.94269849
3.26764846,30.94834385
3.2674308,30.94802045
3.26740375,30.94805649
3.22142965,30.94384059
3.23041713,30.96196586
3.21975094,30.95424228
3.23305477,30.94292669
3.24535159,30.95218502
3.24319971,30.93885835
3.25082237,30.94373634
3.24133521,30.933456
3.23945536,30.92060576
3.26413407,30.93644101
3.19643432,30.93664972
3.21084456,30.94490522
3.2098473,30.93908747
3.20840967,30.93013142
3.20253517,30.93569305
3.23141572,30.93721807
3.2161411,30.94858259
3.19618008,30.92717871
3.19671867,30.92527074
3.1940806,30.93068189
3.33731848,30.93042451
3.32582849,30.9267332
3.32459008,30.92683474
3.29829481,30.93801713
3.27103968,30.90085919
3.27235507,30.90297934
3.26132199,30.90149105
3.31325519,30.89818902
3.32722197,30.89751179
3.32763064,30.89836552
3.3540989,30.91775869
3.32814121,30.90459852
3.30960054,30.94440783
3.3187696,30.94936367
3.26160056,30.91366102
3.2781674,30.91110805
3.28453472,30.92090889
3.26306472,30.84095088
3.24588781,30.85797854
3.24031522,30.86484429
3.26178734,30.85233213
3.24355673,30.85015802
3.25145945,30.85071696
3.25035302,30.89607174
3.2579568,30.87908225
3.23553349,30.91716865
3.23692717,30.91345085
3.23131591,30.9106289
3.23067554,30.91137679
2.42243565,31.71739574
3.21475263,30.88868849
3.19873417,30.9028159
3.21081056,30.89293308
2.40135709,31.70364826
3.15177839,30.82533729
3.15100716,30.82400781
3.16571045,30.81706989
3.16300286,30.81494402
3.17185595,30.84184442
3.22915315,30.84930692
3.22821522,30.85038824
3.1920174,30.83797992
3.21588774,30.84373122
3.16333952,30.85477748
3.19845219,30.86274585
3.19955464,30.8581834
3.19461733,30.8533547
3.19645101,30.85260435
3.19717331,30.85215313
3.14687446,30.84075382
3.14686613,30.84109561
3.13527367,30.8269004
3.13579125,30.83233151
3.12521013,30.84805617
3.12517395,30.84804725
3.12635016,30.84849454
3.32684018,31.0048536
3.3282694,31.00517459
3.33498919,31.02846199
3.2914256,31.04170967
3.30194508,31.03914313
3.28114029,31.06233103
3.29725743,31.0600508
3.21136778,30.9804348
3.18519504,30.96778518
3.21302014,30.97477357
3.22203661,30.99865634
3.22797227,30.99632391
3.22982338,30.99511489
3.26046547,31.01809265
3.25761348,31.01612815
3.26752904,31.01914032
3.27683249,30.99633537
3.27760626,31.01249949
3.27791154,31.01142836
3.27785897,31.01227409
3.26469466,31.01238099
3.31482531,30.97447068
3.26577413,30.96912739
3.26613428,30.97284186
3.26198484,30.99105737
3.2554114,30.97740609
3.28659873,30.97917871
3.26830228,30.9897944
3.27193763,30.97670735
3.20109014,31.52598346
3.20435071,31.50438431
3.18281567,31.51587828
3.19397024,31.5307084
3.22022463,31.5429081
3.18647594,31.50789222
3.22069474,31.53023834
3.19634803,31.48676971
3.19703987,31.52699698
3.20450049,31.50784819
3.20394776,31.5383423
3.22005376,31.54358319
3.22711324,31.5036493
3.21136489,31.5327441
3.22361311,31.52205505
3.22071616,31.5451029
3.26006342,31.54259016
3.25854439,31.5428533
3.27760914,31.55514472
3.24279808,31.55503243
3.24327547,31.55367303
3.28136095,31.54788652
3.35636409,31.51220346
3.25144622,31.52524504
3.481959,31.56557982
3.56822933,31.56449349
3.47281651,31.56633167
3.47717571,31.56035783
3.4883185,31.54891032
3.48321378,31.56403884
3.41715205,31.56787294
3.41361771,31.56916515
3.42722498,31.566364
3.49160624,31.54032785
3.49305637,31.53074016
3.43361169,31.61628693
3.42333221,31.56987075
3.49863504,31.56469046
3.48689374,31.56338523
3.49207835,31.56489844
3.49344064,31.56270024
3.40800493,31.60852072
3.47127985,31.54331123
3.47236737,31.54475861
3.46834087,31.54353174
3.46566145,31.54785594
3.47297439,31.5631093
3.49630775,31.56867226
3.44413728,31.62110491
3.42914707,31.56349915
3.42241186,31.56528217
3.44412823,31.62109592
3.45148863,31.56515772
3.47298768,31.54234559
3.47328917,31.53266086
3.43308568,31.56641826
3.47799586,31.52930549
3.49630775,31.56867226
3.48170133,31.52767069
3.47753548,31.53565139
3.47412354,31.52835747
3.47844987,31.53046582
3.48130693,31.52992138
3.5482992,31.74633487
3.40571169,31.59884916
3.55758251,31.90462409
3.57963875,31.96206181
3.57557727,31.94619469
3.61600319,31.90965919
3.5751504,31.95256005
3.62876521,31.90889667
3.62954622,31.89660658
3.61856968,31.90769348
3.61791063,31.90872961
3.61315824,31.91325475
3.56236955,31.81879095
3.55332613,31.91560294
3.56333372,31.83717213
3.56296271,31.83704656
3.5747114,31.91735139
3.56868485,31.82023224
3.56734699,31.8208641
3.59200954,31.82531576
3.55805675,31.81308013
3.56934684,31.82155472
3.57192157,31.88401853
3.60462055,31.59768893
3.59629312,31.59919595
3.56063282,31.58230969
3.58881027,31.58538995
3.58603112,31.55491528
3.59122575,31.56272939
3.60104007,31.54660125
3.58602859,31.54763316
3.60454019,31.6101115
3.58788339,31.61194606
3.65199728,31.81232811
3.6543435,31.82185923
3.66587758,31.86498757
3.65213291,31.81229192
3.65062437,31.82063066
3.65304162,31.81546879
3.64002672,31.81613403
3.64772741,31.81184756
3.65876674,31.86394315
3.65691266,31.76844124
3.65247601,31.76505322
3.66955695,31.78792454
3.64973496,31.76472386
3.65577548,31.76368028
3.67093117,31.78748154
3.66997343,31.78823008
3.67049399,31.78525837
3.6504783,31.77251029
3.66070645,31.76478988
3.66311611,31.76748746
3.66168937,31.76919096
3.68092685,31.78824231
3.67411317,31.79279809
3.66749665,31.79603008
3.66545293,31.78967666
3.66162421,31.78767414
3.66492115,31.7977441
3.63583453,31.79246216
3.64125778,31.78970008
3.65529737,31.79778395
3.65323041,31.78758638
3.63833852,31.80490069
3.62668176,31.76626769
3.62645554,31.76619598
3.69101303,31.78904796
3.69200718,31.77531661
3.69728999,31.77575052
3.69944993,31.78757797
3.71555299,31.78328836
3.70627529,31.7850027
3.74657033,31.79807505
3.78810323,31.81009286
3.66965614,31.71040005
3.6713261,31.71437691
3.68705017,31.71120332
3.63122669,31.65564869
3.63380605,31.65677916
3.6608907,31.71586826
3.65327791,31.72417057
3.65319527,31.72329742
